costco_key,state,year,month,date,mean_price_cents,n_observations,n_unique_stations
Casuarina,WA,2021,9,2021-09-15,150.0926,1564,53
Casuarina,WA,2021,10,2021-10-15,160.1178,1653,54
Casuarina,WA,2021,11,2021-11-15,165.6202,1620,54
Casuarina,WA,2021,12,2021-12-15,161.1144,1747,57
Casuarina,WA,2022,1,2022-01-15,166.6243,1783,59
Casuarina,WA,2022,2,2022-02-15,177.9365,1658,60
Casuarina,WA,2022,3,2022-03-15,196.7267,1860,60
Casuarina,WA,2022,4,2022-04-15,166.877,1810,61
Casuarina,WA,2022,5,2022-05-15,185.2446,1914,62
Casuarina,WA,2022,6,2022-06-15,201.6599,1861,63
Casuarina,WA,2022,7,2022-07-15,189.8171,1953,63
Casuarina,WA,2022,8,2022-08-15,164.2411,2045,66
Casuarina,WA,2022,9,2022-09-15,163.2726,2004,71
Casuarina,WA,2022,10,2022-10-15,180.5126,2259,76
Casuarina,WA,2022,11,2022-11-15,184.2446,2280,76
Casuarina,WA,2022,12,2022-12-15,172.7503,2372,77
Casuarina,WA,2023,1,2023-01-15,173.5777,2393,78
Casuarina,WA,2023,2,2023-02-15,177.2637,2182,78
Casuarina,WA,2023,3,2023-03-15,178.1639,2465,80
Casuarina,WA,2023,4,2023-04-15,182.4764,2429,81
Casuarina,WA,2023,5,2023-05-15,174.9695,2511,81
Casuarina,WA,2023,6,2023-06-15,174.69,2430,81
Casuarina,WA,2023,7,2023-07-15,176.5683,2548,83
Casuarina,WA,2023,8,2023-08-15,194.3866,2635,86
Casuarina,WA,2023,9,2023-09-15,201.9948,2579,86
Casuarina,WA,2023,10,2023-10-15,194.2529,2666,86
Casuarina,WA,2023,11,2023-11-15,192.3135,2610,87
Casuarina,WA,2023,12,2023-12-15,180.4232,2727,89
Casuarina,WA,2024,1,2024-01-15,178.3001,2759,89
Casuarina,WA,2024,2,2024-02-15,188.4562,2581,89
Casuarina,WA,2024,3,2024-03-15,187.437,2764,90
Casuarina,WA,2024,4,2024-04-15,192.3337,2700,90
Casuarina,WA,2024,5,2024-05-15,189.2151,2808,92
Casuarina,WA,2024,6,2024-06-15,181.4332,2760,92
Casuarina,WA,2024,7,2024-07-15,184.0105,2862,93
Casuarina,WA,2024,8,2024-08-15,180.6435,2883,93
Casuarina,WA,2024,9,2024-09-15,171.0105,2790,93
Casuarina,WA,2024,10,2024-10-15,172.7431,2883,93
Casuarina,WA,2024,11,2024-11-15,169.9862,2846,95
Casuarina,WA,2024,12,2024-12-15,172.1338,2958,96
Casuarina,WA,2025,1,2025-01-15,178.6909,2980,98
Casuarina,WA,2025,2,2025-02-15,178.3161,2836,103
Casuarina,WA,2025,3,2025-03-15,175.8281,3278,107
Casuarina,WA,2025,4,2025-04-15,173.5895,3210,107
Casuarina,WA,2025,5,2025-05-15,169.6115,3335,108
Casuarina,WA,2025,6,2025-06-15,172.307,3250,109
Casuarina,WA,2025,7,2025-07-15,175.1806,3379,109
Casuarina,WA,2025,8,2025-08-15,173.4285,3406,110
Casuarina,WA,2025,9,2025-09-15,173.796,3300,110
Casuarina,WA,2025,10,2025-10-15,172.2584,3410,110
Casuarina,WA,2025,11,2025-11-15,175.3455,3322,112
Casuarina,WA,2025,12,2025-12-15,173.5547,3493,113
Casuarina,WA,2026,1,2026-01-15,167.5337,3503,113
Casuarina,WA,2026,2,2026-02-15,164.1498,3164,113
Casuarina,WA,2026,3,2026-03-15,222.0065,3503,113
Casuarina,WA,2026,4,2026-04-15,206.0915,3275,113
Coomera,QLD,2019,1,2019-01-15,121.828,75,53
Coomera,QLD,2019,2,2019-02-15,126.0232,1326,63
Coomera,QLD,2019,3,2019-03-15,137.0137,1142,63
Coomera,QLD,2019,4,2019-04-15,141.9158,1266,64
Coomera,QLD,2019,5,2019-05-15,146.446,1844,67
Coomera,QLD,2019,6,2019-06-15,139.58,2119,68
Coomera,QLD,2019,7,2019-07-15,139.4857,2429,68
Coomera,QLD,2019,8,2019-08-15,138.6961,2248,68
Coomera,QLD,2019,9,2019-09-15,146.6309,1580,70
Coomera,QLD,2019,10,2019-10-15,152.1995,2642,70
Coomera,QLD,2019,11,2019-11-15,146.059,2875,71
Coomera,QLD,2019,12,2019-12-15,148.2243,2336,71
Coomera,QLD,2020,1,2020-01-15,146.9363,2624,71
Coomera,QLD,2020,2,2020-02-15,139.8007,2699,71
Coomera,QLD,2020,3,2020-03-15,125.6615,1552,71
Coomera,QLD,2020,4,2020-04-15,98.4418,1624,72
Coomera,QLD,2020,5,2020-05-15,106.0947,1409,71
Coomera,QLD,2020,6,2020-06-15,118.1154,1832,72
Coomera,QLD,2020,7,2020-07-15,122.7008,2248,71
Coomera,QLD,2020,8,2020-08-15,124.8123,2139,71
Coomera,QLD,2020,9,2020-09-15,119.7957,2136,71
Coomera,QLD,2020,10,2020-10-15,123.6973,2135,71
Coomera,QLD,2020,11,2020-11-15,122.4201,2154,71
Coomera,QLD,2020,12,2020-12-15,124.8176,2013,71
Coomera,QLD,2021,1,2021-01-15,128.605,2224,71
Coomera,QLD,2021,2,2021-02-15,131.2105,1689,71
Coomera,QLD,2021,3,2021-03-15,140.472,1354,71
Coomera,QLD,2021,4,2021-04-15,142.5063,2121,71
Coomera,QLD,2021,5,2021-05-15,143.2992,1851,72
Coomera,QLD,2021,6,2021-06-15,147.5969,1775,72
Coomera,QLD,2021,7,2021-07-15,151.5314,2046,73
Coomera,QLD,2021,8,2021-08-15,154.118,1504,75
Coomera,QLD,2021,9,2021-09-15,159.7436,1052,74
Coomera,QLD,2021,10,2021-10-15,165.9636,1022,75
Coomera,QLD,2021,11,2021-11-15,172.5828,1041,75
Coomera,QLD,2021,12,2021-12-15,161.3713,1348,75
Coomera,QLD,2022,1,2022-01-15,173.9249,907,75
Coomera,QLD,2022,2,2022-02-15,180.7228,966,75
Coomera,QLD,2022,3,2022-03-15,196.5097,1937,74
Coomera,QLD,2022,4,2022-04-15,170.1399,1222,75
Coomera,QLD,2022,5,2022-05-15,195.4218,1186,76
Coomera,QLD,2022,6,2022-06-15,200.7685,1384,75
Coomera,QLD,2022,7,2022-07-15,185.4813,1813,78
Coomera,QLD,2022,8,2022-08-15,170.6794,924,77
Coomera,QLD,2022,9,2022-09-15,168.0917,851,77
Coomera,QLD,2022,10,2022-10-15,178.0407,829,77
Coomera,QLD,2022,11,2022-11-15,191.1706,1394,76
Coomera,QLD,2022,12,2022-12-15,173.4125,750,76
Coomera,QLD,2023,3,2023-03-15,180.5308,52,50
Coomera,QLD,2023,4,2023-04-15,196.2801,672,76
Coomera,QLD,2023,5,2023-05-15,180.1475,1420,76
Coomera,QLD,2023,6,2023-06-15,181.2217,1099,75
Coomera,QLD,2023,7,2023-07-15,181.2431,721,78
Coomera,QLD,2023,8,2023-08-15,205.685,762,78
Coomera,QLD,2023,9,2023-09-15,207.0313,1054,79
Coomera,QLD,2023,10,2023-10-15,202.8883,1298,79
Coomera,QLD,2023,11,2023-11-15,199.6171,665,78
Coomera,QLD,2023,12,2023-12-15,181.0861,655,77
Coomera,QLD,2024,1,2024-01-15,197.1757,449,78
Coomera,QLD,2024,2,2024-02-15,195.3745,662,78
Coomera,QLD,2024,3,2024-03-15,205.4054,536,74
Coomera,QLD,2024,4,2024-04-15,217.6092,447,80
Coomera,QLD,2024,5,2024-05-15,198.8702,1301,80
Coomera,QLD,2024,6,2024-06-15,199.2239,895,79
Coomera,QLD,2024,7,2024-07-15,192.7527,905,79
Coomera,QLD,2024,8,2024-08-15,187.7374,1226,80
Coomera,QLD,2024,9,2024-09-15,177.9041,864,81
Coomera,QLD,2024,10,2024-10-15,179.1236,1018,81
Coomera,QLD,2024,11,2024-11-15,183.5046,624,81
Coomera,QLD,2024,12,2024-12-15,188.4682,359,82
Coomera,QLD,2025,1,2025-01-15,186.5352,1100,82
Coomera,QLD,2025,2,2025-02-15,196.7678,311,76
Coomera,QLD,2025,3,2025-03-15,188.5743,459,77
Coomera,QLD,2025,4,2025-04-15,171.5686,497,81
Coomera,QLD,2025,5,2025-05-15,174.0499,415,79
Coomera,QLD,2025,6,2025-06-15,170.6615,748,79
Coomera,QLD,2025,7,2025-07-15,181.2796,1024,75
Coomera,QLD,2025,8,2025-08-15,183.6661,938,74
Coomera,QLD,2025,9,2025-09-15,178.4004,1028,74
Coomera,QLD,2025,10,2025-10-15,181.9469,1334,78
Coomera,QLD,2025,11,2025-11-15,184.6075,1539,80
Coomera,QLD,2025,12,2025-12-15,177.2716,1400,81
Lake Macquarie,NSW,2016,12,2016-12-15,122.1339,168,22
Lake Macquarie,NSW,2017,1,2017-01-15,135.3824,279,28
Lake Macquarie,NSW,2017,2,2017-02-15,129.4174,155,20
Lake Macquarie,NSW,2017,3,2017-03-15,121.9038,426,24
Lake Macquarie,NSW,2017,4,2017-04-15,122.5982,441,26
Lake Macquarie,NSW,2017,5,2017-05-15,124.5858,373,24
Lake Macquarie,NSW,2017,6,2017-06-15,116.2,650,26
Lake Macquarie,NSW,2017,7,2017-07-15,110.082,533,27
Lake Macquarie,NSW,2017,8,2017-08-15,122.1543,1137,29
Lake Macquarie,NSW,2017,9,2017-09-15,119.6013,707,28
Lake Macquarie,NSW,2017,10,2017-10-15,135.019,195,29
Lake Macquarie,NSW,2017,11,2017-11-15,134.7433,134,28
Lake Macquarie,NSW,2017,12,2017-12-15,141.1171,129,23
Lake Macquarie,NSW,2018,1,2018-01-15,137.4068,234,23
Lake Macquarie,NSW,2018,2,2018-02-15,138.1485,309,26
Lake Macquarie,NSW,2018,3,2018-03-15,134.3019,259,25
Lake Macquarie,NSW,2018,4,2018-04-15,140.4243,374,31
Lake Macquarie,NSW,2018,8,2018-08-15,140.0564,652,30
Lake Macquarie,NSW,2018,11,2018-11-15,140.0985,739,31
Lake Macquarie,NSW,2018,12,2018-12-15,126.0862,520,30
Lake Macquarie,NSW,2019,1,2019-01-15,121.9149,342,31
Lake Macquarie,NSW,2019,2,2019-02-15,129.8382,249,31
Lake Macquarie,NSW,2019,4,2019-04-15,138.0977,256,33
Lake Macquarie,NSW,2019,6,2019-06-15,136.0024,416,35
Lake Macquarie,NSW,2019,7,2019-07-15,138.5119,362,34
Lake Macquarie,NSW,2019,8,2019-08-15,139.4735,408,36
Lake Macquarie,NSW,2019,9,2019-09-15,143.7496,337,36
Lake Macquarie,NSW,2019,10,2019-10-15,143.0408,365,34
Lake Macquarie,NSW,2019,11,2019-11-15,144.1918,340,34
Lake Macquarie,NSW,2019,12,2019-12-15,143.8205,322,33
Lake Macquarie,NSW,2020,1,2020-01-15,147.0195,303,36
Lake Macquarie,NSW,2020,2,2020-02-15,139.6509,391,36
Lake Macquarie,NSW,2020,3,2020-03-15,122.5003,348,37
Lake Macquarie,NSW,2020,4,2020-04-15,99.5669,287,37
Lake Macquarie,NSW,2020,5,2020-05-15,103.0701,211,35
Lake Macquarie,NSW,2020,6,2020-06-15,115.8947,208,37
Lake Macquarie,NSW,2020,7,2020-07-15,112.2355,304,34
Lake Macquarie,NSW,2020,8,2020-08-15,105.8128,195,27
Lake Macquarie,NSW,2020,9,2020-09-15,111.5,188,29
Lake Macquarie,NSW,2020,10,2020-10-15,117.7502,408,35
Lake Macquarie,NSW,2020,11,2020-11-15,112.2413,644,35
Lake Macquarie,NSW,2020,12,2020-12-15,121.1575,214,30
Lake Macquarie,NSW,2021,1,2021-01-15,114.2926,121,28
Lake Macquarie,NSW,2021,2,2021-02-15,133.4197,234,38
Lake Macquarie,NSW,2021,3,2021-03-15,131.6927,234,36
Lake Macquarie,NSW,2021,4,2021-04-15,125.5933,89,15
Lake Macquarie,NSW,2021,5,2021-05-15,143.3965,285,39
Lake Macquarie,NSW,2021,6,2021-06-15,139.6589,360,36
Lake Macquarie,NSW,2021,7,2021-07-15,142.7706,299,25
Lake Macquarie,NSW,2021,8,2021-08-15,147.6613,328,41
Lake Macquarie,NSW,2021,9,2021-09-15,144.9552,326,30
Lake Macquarie,NSW,2021,10,2021-10-15,158.5371,391,47
Lake Macquarie,NSW,2021,11,2021-11-15,164.0567,383,39
Lake Macquarie,NSW,2021,12,2021-12-15,156.0021,235,37
Lake Macquarie,NSW,2022,1,2022-01-15,161.8974,310,46
Lake Macquarie,NSW,2022,2,2022-02-15,174.5347,285,40
Lake Macquarie,NSW,2022,3,2022-03-15,191.4994,471,48
Lake Macquarie,NSW,2022,4,2022-04-15,173.7032,628,50
Lake Macquarie,NSW,2022,5,2022-05-15,186.4588,1256,51
Lake Macquarie,NSW,2022,6,2022-06-15,202.8318,2532,53
Lake Macquarie,NSW,2022,7,2022-07-15,189.1546,1475,53
Lake Macquarie,NSW,2022,8,2022-08-15,162.1108,622,52
Lake Macquarie,NSW,2022,9,2022-09-15,163.2004,498,51
Lake Macquarie,NSW,2022,10,2022-10-15,181.1905,444,52
Lake Macquarie,NSW,2022,11,2022-11-15,193.632,604,55
Lake Macquarie,NSW,2022,12,2022-12-15,176.4521,514,55
Lake Macquarie,NSW,2023,1,2023-01-15,176.6603,473,52
Lake Macquarie,NSW,2023,2,2023-02-15,177.6712,479,52
Lake Macquarie,NSW,2023,3,2023-03-15,171.6264,584,42
Lake Macquarie,NSW,2023,4,2023-04-15,181.3857,504,58
Lake Macquarie,NSW,2023,5,2023-05-15,169.9736,977,64
Lake Macquarie,NSW,2023,6,2023-06-15,178.2946,1003,61
Lake Macquarie,NSW,2023,7,2023-07-15,180.1071,1008,65
Lake Macquarie,NSW,2023,9,2023-09-15,202.2887,1138,64
Lake Macquarie,NSW,2023,10,2023-10-15,189.5896,1120,67
Lake Macquarie,NSW,2023,11,2023-11-15,193.0837,1452,63
Lake Macquarie,NSW,2023,12,2023-12-15,180.8903,1595,63
Lake Macquarie,NSW,2024,1,2024-01-15,179.1868,1617,62
Lake Macquarie,NSW,2024,2,2024-02-15,193.5816,1291,67
Lake Macquarie,NSW,2024,3,2024-03-15,193.909,1385,60
Lake Macquarie,NSW,2024,4,2024-04-15,204.5239,1349,75
Lake Macquarie,NSW,2024,5,2024-05-15,188.8515,2425,76
Lake Macquarie,NSW,2024,6,2024-06-15,189.1394,1925,75
Lake Macquarie,NSW,2024,8,2024-08-15,183.5297,2048,81
Lake Macquarie,NSW,2024,9,2024-09-15,173.2623,2662,84
Lake Macquarie,NSW,2024,11,2024-11-15,180.1387,2594,83
Lake Macquarie,NSW,2024,12,2024-12-15,180.214,1491,78
Lake Macquarie,NSW,2025,4,2025-04-15,178.2122,2327,87
Lake Macquarie,NSW,2025,5,2025-05-15,163.9986,2049,92
Lake Macquarie,NSW,2025,8,2025-08-15,164.8142,1363,77
Lake Macquarie,NSW,2025,11,2025-11-15,170.5958,1628,70
Lake Macquarie,NSW,2025,12,2025-12-15,164.2324,1721,74
Lake Macquarie,NSW,2026,1,2026-01-15,156.1591,1656,86
Perth Airport,WA,2018,1,2018-01-15,136.4896,1754,57
Perth Airport,WA,2018,2,2018-02-15,135.9376,1568,56
Perth Airport,WA,2018,3,2018-03-15,134.6193,1736,56
Perth Airport,WA,2018,4,2018-04-15,137.7238,1670,56
Perth Airport,WA,2018,5,2018-05-15,145.7889,1705,55
Perth Airport,WA,2018,6,2018-06-15,147.2176,1652,56
Perth Airport,WA,2018,7,2018-07-15,144.8135,1749,57
Perth Airport,WA,2018,8,2018-08-15,143.0438,1801,59
Perth Airport,WA,2018,9,2018-09-15,147.6497,1774,60
Perth Airport,WA,2018,10,2018-10-15,155.9329,1860,60
Perth Airport,WA,2018,11,2018-11-15,144.0781,1824,61
Perth Airport,WA,2018,12,2018-12-15,128.0215,1938,63
Perth Airport,WA,2019,1,2019-01-15,126.0321,1953,63
Perth Airport,WA,2019,2,2019-02-15,127.9765,1764,63
Perth Airport,WA,2019,3,2019-03-15,136.0421,1953,63
Perth Airport,WA,2019,4,2019-04-15,144.9349,1890,63
Perth Airport,WA,2019,5,2019-05-15,148.3663,1953,63
Perth Airport,WA,2019,6,2019-06-15,137.3525,1968,66
Perth Airport,WA,2019,7,2019-07-15,139.0679,2077,67
Perth Airport,WA,2019,8,2019-08-15,138.5759,2077,67
Perth Airport,WA,2019,9,2019-09-15,141.2754,2010,67
Perth Airport,WA,2019,10,2019-10-15,145.7786,2077,67
Perth Airport,WA,2019,11,2019-11-15,144.5302,2013,68
Perth Airport,WA,2019,12,2019-12-15,145.2149,2116,69
Perth Airport,WA,2020,1,2020-01-15,143.5225,2115,69
Perth Airport,WA,2020,2,2020-02-15,135.706,1969,68
Perth Airport,WA,2020,3,2020-03-15,123.2368,2077,67
Perth Airport,WA,2020,4,2020-04-15,100.0698,2028,68
Perth Airport,WA,2020,5,2020-05-15,102.2687,2139,69
Perth Airport,WA,2020,6,2020-06-15,113.6181,2070,69
Perth Airport,WA,2020,7,2020-07-15,119.7273,2172,71
Perth Airport,WA,2020,8,2020-08-15,116.4418,2213,72
Perth Airport,WA,2020,9,2020-09-15,116.0241,2224,75
Perth Airport,WA,2020,10,2020-10-15,116.6736,2315,76
Perth Airport,WA,2020,11,2020-11-15,114.7511,2280,76
Perth Airport,WA,2020,12,2020-12-15,117.5816,2378,77
Perth Airport,WA,2021,1,2021-01-15,121.3306,2387,77
Perth Airport,WA,2021,2,2021-02-15,128.9422,2156,77
Perth Airport,WA,2021,3,2021-03-15,136.4497,2425,81
Perth Airport,WA,2021,4,2021-04-15,138.684,2498,86
Perth Airport,WA,2021,5,2021-05-15,138.2122,2789,92
Perth Airport,WA,2021,6,2021-06-15,140.3426,2722,92
Perth Airport,WA,2021,7,2021-07-15,148.2353,2851,93
Perth Airport,WA,2021,8,2021-08-15,148.0242,2993,98
Perth Airport,WA,2021,9,2021-09-15,151.5394,2982,101
Perth Airport,WA,2021,10,2021-10-15,160.8326,3172,104
Perth Airport,WA,2021,11,2021-11-15,166.3743,3119,107
Perth Airport,WA,2021,12,2021-12-15,161.6059,3435,113
Perth Airport,WA,2022,1,2022-01-15,167.0005,3521,115
Perth Airport,WA,2022,2,2022-02-15,179.1086,3192,114
Perth Airport,WA,2022,3,2022-03-15,198.5482,3556,115
Perth Airport,WA,2022,4,2022-04-15,169.1608,3450,115
Perth Airport,WA,2022,5,2022-05-15,187.0794,3565,115
Perth Airport,WA,2022,6,2022-06-15,203.6142,3458,116
Perth Airport,WA,2022,7,2022-07-15,190.7748,3617,118
Perth Airport,WA,2022,8,2022-08-15,166.2491,3749,121
Perth Airport,WA,2022,9,2022-09-15,165.3371,3751,133
Perth Airport,WA,2022,10,2022-10-15,181.0417,4146,135
Perth Airport,WA,2022,11,2022-11-15,184.4075,4071,137
Perth Airport,WA,2022,12,2022-12-15,172.0295,4262,139
Perth Airport,WA,2023,1,2023-01-15,173.109,4309,139
Perth Airport,WA,2023,2,2023-02-15,176.5101,3920,141
Perth Airport,WA,2023,3,2023-03-15,178.0742,4403,143
Perth Airport,WA,2023,4,2023-04-15,183.321,4370,147
Perth Airport,WA,2023,5,2023-05-15,175.6705,4627,151
Perth Airport,WA,2023,6,2023-06-15,175.6379,4601,154
Perth Airport,WA,2023,7,2023-07-15,177.0291,4791,156
Perth Airport,WA,2023,8,2023-08-15,195.3152,4846,157
Perth Airport,WA,2023,9,2023-09-15,202.7358,4715,158
Perth Airport,WA,2023,10,2023-10-15,194.8945,4926,160
Perth Airport,WA,2023,11,2023-11-15,192.7007,4860,162
Perth Airport,WA,2023,12,2023-12-15,180.9085,5072,164
Perth Airport,WA,2024,1,2024-01-15,180.0221,5093,165
Perth Airport,WA,2024,2,2024-02-15,189.3004,4803,166
Perth Airport,WA,2024,3,2024-03-15,187.3294,5160,167
Perth Airport,WA,2024,4,2024-04-15,192.9281,5056,172
Perth Airport,WA,2024,5,2024-05-15,190.1189,5444,177
Perth Airport,WA,2024,6,2024-06-15,182.615,5310,177
Perth Airport,WA,2024,7,2024-07-15,185.4259,5548,182
Perth Airport,WA,2024,8,2024-08-15,182.2539,5702,186
Perth Airport,WA,2024,9,2024-09-15,172.675,5609,187
Perth Airport,WA,2024,10,2024-10-15,174.2774,5822,189
Perth Airport,WA,2024,11,2024-11-15,170.7674,5741,193
Perth Airport,WA,2024,12,2024-12-15,172.8888,6064,197
Perth Airport,WA,2025,1,2025-01-15,179.3443,6182,203
Perth Airport,WA,2025,2,2025-02-15,178.1082,5851,214
Perth Airport,WA,2025,3,2025-03-15,175.6563,6676,217
Perth Airport,WA,2025,4,2025-04-15,173.4656,6552,219
Perth Airport,WA,2025,5,2025-05-15,169.116,6828,221
Perth Airport,WA,2025,6,2025-06-15,172.3425,6633,222
Perth Airport,WA,2025,7,2025-07-15,175.1202,6884,223
Perth Airport,WA,2025,8,2025-08-15,173.7975,6913,223
Perth Airport,WA,2025,9,2025-09-15,173.9665,6696,224
Perth Airport,WA,2025,10,2025-10-15,171.8953,6920,224
Perth Airport,WA,2025,11,2025-11-15,175.792,6732,225
Perth Airport,WA,2025,12,2025-12-15,174.5826,6992,227
Perth Airport,WA,2026,1,2026-01-15,168.3524,7006,226
Perth Airport,WA,2026,2,2026-02-15,164.9578,6331,227
Perth Airport,WA,2026,3,2026-03-15,223.0606,7057,229
Perth Airport,WA,2026,4,2026-04-15,206.5702,6641,229
